epoch,loss_epoch,loss_step,step
63,0.2781810462474823,,6399
64,,0.25124824047088623,6449
64,,0.2448570728302002,6499
64,0.21306049823760986,,6499
65,,0.18675363063812256,6549
65,,0.3949553966522217,6599
65,0.2492053210735321,,6599
66,,0.19458699226379395,6649
66,,0.517037034034729,6699
66,0.26893624663352966,,6699
67,,0.14135324954986572,6749
67,,0.22055423259735107,6799
67,0.23174846172332764,,6799
68,,0.14923083782196045,6849
68,,0.18619418144226074,6899
68,0.20215429365634918,,6899
69,,0.2618931531906128,6949
69,,0.3099163770675659,6999
69,0.22008229792118073,,6999
70,,0.10536670684814453,7049
70,,0.46297383308410645,7099
70,0.29017266631126404,,7099
71,,0.31640803813934326,7149
71,,0.12750911712646484,7199
71,0.27543506026268005,,7199
72,,0.3289947509765625,7249
72,,0.11221539974212646,7299
72,0.27008768916130066,,7299
73,,0.06740331649780273,7349
73,,0.5813279151916504,7399
73,0.2725955545902252,,7399
74,,0.10043787956237793,7449
74,,0.5573105812072754,7499
74,0.20569318532943726,,7499
75,,0.15733730792999268,7549
75,,0.12954676151275635,7599
75,0.2586286664009094,,7599
76,,0.13910341262817383,7649
76,,0.10753226280212402,7699
76,0.21086671948432922,,7699
77,,0.2804281711578369,7749
77,,0.2542065382003784,7799
77,0.25117379426956177,,7799
78,,0.21596479415893555,7849
78,,0.12393450736999512,7899
78,0.1620069146156311,,7899
79,,0.2742983102798462,7949
79,,0.21819424629211426,7999
79,0.27148377895355225,,7999
80,,0.12308287620544434,8049
80,,0.21354877948760986,8099
80,0.15349465608596802,,8099
81,,0.2842566967010498,8149
81,,0.164115309715271,8199
81,0.16121774911880493,,8199
82,,0.1469494104385376,8249
82,,0.14750146865844727,8299
82,0.19590620696544647,,8299
83,,0.07426226139068604,8349
83,,0.2279801368713379,8399
83,0.208261638879776,,8399
84,,0.2193586826324463,8449
84,,0.3025848865509033,8499
84,0.17476892471313477,,8499
85,,0.25705552101135254,8549
85,,0.17402398586273193,8599
85,0.21522456407546997,,8599
86,,0.07841885089874268,8649
86,,0.10687410831451416,8699
86,0.1892218440771103,,8699
87,,0.3875075578689575,8749
87,,0.2050487995147705,8799
87,0.19737380743026733,,8799
88,,0.12408185005187988,8849
88,,0.12406802177429199,8899
88,0.1877923160791397,,8899
89,,0.35590481758117676,8949
89,,0.2236710786819458,8999
89,0.17678163945674896,,8999
90,,0.2567657232284546,9049
90,,0.2527259588241577,9099
90,0.1845291554927826,,9099
91,,0.2582571506500244,9149
91,,0.21706616878509521,9199
91,0.20703335106372833,,9199
92,,0.3576474189758301,9249
92,,0.19449782371520996,9299
92,0.22911889851093292,,9299
93,,0.09375500679016113,9349
93,,0.2051236629486084,9399
93,0.18510907888412476,,9399
94,,0.05841219425201416,9449
94,,0.10125410556793213,9499
94,0.20923246443271637,,9499
95,,0.11637520790100098,9549
95,,0.3627716302871704,9599
95,0.22506320476531982,,9599
96,,0.14947307109832764,9649
96,,0.37816667556762695,9699
96,0.1885964721441269,,9699
97,,0.40085506439208984,9749
97,,0.1969977617263794,9799
97,0.22959129512310028,,9799
98,,0.11101150512695312,9849
98,,0.29766857624053955,9899
98,0.15310396254062653,,9899
99,,0.2076042890548706,9949
99,,0.20666921138763428,9999
99,0.22809214890003204,,9999
