epoch,loss_epoch,loss_step,step
39,,0.7974013686180115,3999
39,1.1329923868179321,,3999
40,,0.9630943536758423,4049
40,,1.2377278804779053,4099
40,1.1570781469345093,,4099
41,,1.2702326774597168,4149
41,,0.8965001702308655,4199
41,1.1384485960006714,,4199
42,,1.172114372253418,4249
42,,0.9643110036849976,4299
42,1.1275615692138672,,4299
43,,1.2870075702667236,4349
43,,1.2505320310592651,4399
43,1.152204990386963,,4399
44,,1.1716461181640625,4449
44,,1.1258559226989746,4499
44,1.187480092048645,,4499
45,,1.2516233921051025,4549
45,,1.1968486309051514,4599
45,1.1048072576522827,,4599
46,,1.1959853172302246,4649
46,,1.1539279222488403,4699
46,1.1773625612258911,,4699
47,,1.584367036819458,4749
47,,1.0524697303771973,4799
47,1.1494388580322266,,4799
48,,1.1540532112121582,4849
48,,1.0505383014678955,4899
48,1.1528236865997314,,4899
49,,1.1632919311523438,4949
49,,1.2066800594329834,4999
49,1.1389516592025757,,4999
50,,1.037339210510254,5049
50,,1.2257146835327148,5099
50,1.1480021476745605,,5099
51,,0.7674014568328857,5149
51,,1.1974996328353882,5199
51,1.1284922361373901,,5199
52,,1.209486484527588,5249
52,,1.2900326251983643,5299
52,1.1446397304534912,,5299
53,,1.098731517791748,5349
53,,1.1780978441238403,5399
53,1.1868497133255005,,5399
54,,0.7512895464897156,5449
54,,1.5400629043579102,5499
54,1.1376205682754517,,5499
55,,1.1670981645584106,5549
55,,1.4028483629226685,5599
55,1.1332221031188965,,5599
56,,1.368005394935608,5649
56,,1.2271593809127808,5699
56,1.1526564359664917,,5699
57,,1.1176742315292358,5749
57,,1.0821430683135986,5799
57,1.1448912620544434,,5799
58,,1.036273717880249,5849
58,,1.4422961473464966,5899
58,1.1320257186889648,,5899
59,,1.3099992275238037,5949
59,,1.1230429410934448,5999
59,1.1685996055603027,,5999
60,,1.5131945610046387,6049
60,,1.0531686544418335,6099
60,1.160794734954834,,6099
61,,1.05882728099823,6149
61,,1.1735278367996216,6199
61,1.160191535949707,,6199
62,,1.147086501121521,6249
62,,0.8666075468063354,6299
62,1.1140151023864746,,6299
63,,0.9331644773483276,6349
63,,0.8942733407020569,6399
63,1.1379050016403198,,6399
64,,1.2715917825698853,6449
64,,1.2201179265975952,6499
64,1.1665462255477905,,6499
65,,0.7597736120223999,6549
65,,1.2130993604660034,6599
65,1.122899055480957,,6599
66,,1.1840064525604248,6649
66,,1.2982051372528076,6699
66,1.1409181356430054,,6699
67,,1.4130330085754395,6749
67,,1.3230454921722412,6799
67,1.1647956371307373,,6799
68,,1.3431159257888794,6849
68,,1.4895696640014648,6899
68,1.1446441411972046,,6899
69,,1.3190536499023438,6949
69,,1.0319032669067383,6999
69,1.1324453353881836,,6999
70,,1.205134391784668,7049
70,,0.8634189367294312,7099
70,1.1237741708755493,,7099
71,,0.9997444748878479,7149
71,,1.075696587562561,7199
71,1.1475603580474854,,7199
72,,1.348778247833252,7249
72,,1.3661576509475708,7299
72,1.1379287242889404,,7299
73,,1.1322977542877197,7349
73,,1.2361555099487305,7399
73,1.14530611038208,,7399
74,,1.4534015655517578,7449
74,,1.103895664215088,7499
74,1.147257924079895,,7499
75,,1.4036086797714233,7549
75,,0.8860949277877808,7599
75,1.1297165155410767,,7599
76,,1.501960277557373,7649
76,,1.4651110172271729,7699
76,1.124536395072937,,7699
77,,0.970866858959198,7749
77,,1.2821241617202759,7799
77,1.1652073860168457,,7799
78,,1.3938932418823242,7849
78,,1.3580007553100586,7899
78,1.1536591053009033,,7899
79,,1.318952202796936,7949
79,,1.119490385055542,7999
79,1.1470293998718262,,7999
80,,1.1853379011154175,8049
80,,0.7820606231689453,8099
80,1.1494675874710083,,8099
81,,1.0648808479309082,8149
81,,1.2013022899627686,8199
81,1.1670010089874268,,8199
82,,0.8727466464042664,8249
82,,1.304980754852295,8299
82,1.1334259510040283,,8299
83,,1.4512557983398438,8349
83,,1.1239300966262817,8399
83,1.1596193313598633,,8399
84,,1.206834316253662,8449
84,,1.2570617198944092,8499
84,1.1655579805374146,,8499
85,,1.1000652313232422,8549
85,,1.1246086359024048,8599
85,1.1334211826324463,,8599
86,,1.227027416229248,8649
86,,1.0643069744110107,8699
86,1.20511794090271,,8699
87,,1.3090276718139648,8749
87,,0.9592627882957458,8799
87,1.1389559507369995,,8799
88,,1.2528154850006104,8849
88,,0.9614993333816528,8899
88,1.1282976865768433,,8899
89,,1.0158348083496094,8949
89,,0.9196845889091492,8999
89,1.1398240327835083,,8999
90,,1.1034353971481323,9049
90,,1.139562726020813,9099
90,1.1484229564666748,,9099
91,,1.1801095008850098,9149
91,,1.3750083446502686,9199
91,1.151442050933838,,9199
92,,1.3706434965133667,9249
92,,1.030625820159912,9299
92,1.1194740533828735,,9299
93,,0.8791027069091797,9349
93,,1.4351283311843872,9399
93,1.188335657119751,,9399
94,,1.2900938987731934,9449
94,,0.8245638608932495,9499
94,1.138060450553894,,9499
95,,1.0720129013061523,9549
95,,1.4593408107757568,9599
95,1.1436210870742798,,9599
96,,0.8633044958114624,9649
96,,1.3744184970855713,9699
96,1.1468372344970703,,9699
97,,1.2198694944381714,9749
97,,1.038473129272461,9799
97,1.1309123039245605,,9799
98,,1.1064660549163818,9849
98,,1.3346256017684937,9899
98,1.173711895942688,,9899
99,,1.1723817586898804,9949
99,,1.2890095710754395,9999
99,1.1731818914413452,,9999
