epoch,loss_epoch,loss_step,step
52,,0.4281620979309082,5299
52,0.2952505350112915,,5299
53,,0.3700833320617676,5349
53,,0.14926254749298096,5399
53,0.3015996515750885,,5399
54,,0.2659757137298584,5449
54,,0.6074364185333252,5499
54,0.26854270696640015,,5499
55,,0.0667499303817749,5549
55,,0.08501255512237549,5599
55,0.24035288393497467,,5599
56,,0.07976818084716797,5649
56,,0.3111114501953125,5699
56,0.17479152977466583,,5699
57,,0.2418205738067627,5749
57,,0.1460789442062378,5799
57,0.2453802227973938,,5799
58,,0.1743239164352417,5849
58,,0.5291986465454102,5899
58,0.23344101011753082,,5899
59,,0.3457895517349243,5949
59,,0.18076050281524658,5999
59,0.26849961280822754,,5999
60,,0.39007842540740967,6049
60,,0.5011334419250488,6099
60,0.25874775648117065,,6099
61,,0.04492342472076416,6149
61,,0.07153129577636719,6199
61,0.18950051069259644,,6199
62,,0.6109485626220703,6249
62,,0.14123761653900146,6299
62,0.2799392342567444,,6299
63,,0.3011031150817871,6349
63,,0.16120493412017822,6399
63,0.2837193012237549,,6399
64,,0.18786489963531494,6449
64,,0.06688261032104492,6499
64,0.17914190888404846,,6499
65,,0.07430744171142578,6549
65,,0.07835137844085693,6599
65,0.2815409004688263,,6599
66,,0.15971863269805908,6649
66,,0.09090399742126465,6699
66,0.18842998147010803,,6699
67,,0.2182372808456421,6749
67,,0.2685415744781494,6799
67,0.24622316658496857,,6799
68,,0.15240955352783203,6849
68,,0.15054607391357422,6899
68,0.18093223869800568,,6899
69,,0.1060333251953125,6949
69,,0.042240262031555176,6999
69,0.24534723162651062,,6999
70,,0.09898698329925537,7049
70,,0.299554705619812,7099
70,0.2165524810552597,,7099
71,,0.07419705390930176,7149
71,,0.10486471652984619,7199
71,0.19049568474292755,,7199
72,,0.06730985641479492,7249
72,,0.27066361904144287,7299
72,0.23375774919986725,,7299
73,,0.25095152854919434,7349
73,,0.10543286800384521,7399
73,0.2038865089416504,,7399
74,,0.20296156406402588,7449
74,,0.18492341041564941,7499
74,0.17744597792625427,,7499
75,,0.4864109754562378,7549
75,,0.15049338340759277,7599
75,0.20406921207904816,,7599
76,,0.13527822494506836,7649
76,,0.11727428436279297,7699
76,0.17555221915245056,,7699
77,,0.5105242729187012,7749
77,,0.1307849884033203,7799
77,0.3034396469593048,,7799
78,,0.10955965518951416,7849
78,,0.14716172218322754,7899
78,0.17278587818145752,,7899
79,,0.3816334009170532,7949
79,,0.2556103467941284,7999
79,0.24346235394477844,,7999
80,,0.1791553497314453,8049
80,,0.1455308198928833,8099
80,0.18214166164398193,,8099
81,,0.1407487392425537,8149
81,,0.35512399673461914,8199
81,0.24763746559619904,,8199
82,,0.08482611179351807,8249
82,,0.37937653064727783,8299
82,0.19203214347362518,,8299
83,,0.5277990102767944,8349
83,,0.21925616264343262,8399
83,0.2519213557243347,,8399
84,,0.24863016605377197,8449
84,,0.1588442325592041,8499
84,0.2440325766801834,,8499
85,,0.11711955070495605,8549
85,,0.33863329887390137,8599
85,0.172224223613739,,8599
86,,0.4550902843475342,8649
86,,0.5038301944732666,8699
86,0.3153362274169922,,8699
87,,0.1184912919998169,8749
87,,0.43119192123413086,8799
87,0.223997101187706,,8799
88,,0.11049866676330566,8849
88,,0.3300504684448242,8899
88,0.17740310728549957,,8899
89,,0.2017453908920288,8949
89,,0.20615804195404053,8999
89,0.22494560480117798,,8999
90,,0.351931095123291,9049
90,,0.06252622604370117,9099
90,0.17379295825958252,,9099
91,,0.12604033946990967,9149
91,,0.21924471855163574,9199
91,0.2140946239233017,,9199
92,,0.28501713275909424,9249
92,,0.3685262203216553,9299
92,0.25691142678260803,,9299
93,,0.2704824209213257,9349
93,,0.5945156812667847,9399
93,0.24832208454608917,,9399
94,,0.16212177276611328,9449
94,,0.09165322780609131,9499
94,0.21062049269676208,,9499
95,,0.11078965663909912,9549
95,,0.24955809116363525,9599
95,0.15185511112213135,,9599
96,,0.1221160888671875,9649
96,,0.2672802209854126,9699
96,0.18241886794567108,,9699
97,,0.15237712860107422,9749
97,,0.30633485317230225,9799
97,0.18481560051441193,,9799
98,,0.17000102996826172,9849
98,,0.7675503492355347,9899
98,0.21779005229473114,,9899
99,,0.2805253267288208,9949
99,,0.07938706874847412,9999
99,0.18837016820907593,,9999
